Sex,ID,Trial_type,Condition,Total_distance,Velocity,IZ_time,Corner_time,applied_id,cohort_id,model,other,lab
Male,1583,Target,Stress,711.297,4.74198,59.975,19.875,SEM34,S01,CSNDS,ELS,pena
Male,1578,Target,Stress,545.268,3.63512,65.875,10.975,SEM35,S01,CSNDS,ELS,pena
Male,1594,Target,Stress,522.969,3.48646,91.075,3.7,SEM36,S01,CSNDS,ELS,pena
Male,1607,Target,Stress,463.084,3.08723,86.025,28.325,SEM37,S01,CSNDS,ELS,pena
Male,1617,Target,Stress,430.905,2.8727,77.175,8,SEM38,S01,CSNDS,ELS,pena
Male,1621,Target,Stress,501.574,3.34383,56.25,5.725,SEM39,S01,CSNDS,ELS,pena
Male,1622,Target,Stress,601.118,4.00745,65.175,18.75,SEM40,S01,CSNDS,ELS,pena
Male,1657,Target,Stress,484.14,3.2276,69.225,11.975,SEM41,S01,CSNDS,ELS,pena
Female,694,No Target,Control,14.755,NA,64.2,13.5,CF01,S02,Urine,NA,menard
Female,695,No Target,Control,11.587,NA,82.7,17.8,CF02,S02,Urine,NA,menard
Female,696,No Target,Control,11.553,NA,79,15.6,CF03,S02,Urine,NA,menard
Female,697,No Target,Control,11.959,NA,82,13.6,CF04,S02,Urine,NA,menard
Female,698,No Target,Control,9.908,NA,71.9,13,CF05,S02,Urine,NA,menard
Female,699,No Target,Control,11.328,NA,82.5,13.1,CF06,S02,Urine,NA,menard
Female,700,No Target,Control,11.675,NA,88.5,8.3,CF07,S02,Urine,NA,menard
Female,701,No Target,Control,10.645,NA,69.8,10.8,CF08,S02,Urine,NA,menard
Female,694,Target,Control,5.52,NA,125,6.5,CF01,S02,Urine,NA,menard
Female,695,Target,Control,6.962,NA,109.9,5.3,CF02,S02,Urine,NA,menard
Female,696,Target,Control,5.999,NA,82.4,14.8,CF03,S02,Urine,NA,menard
Female,697,Target,Control,5.022,NA,56.3,10.3,CF04,S02,Urine,NA,menard
Female,698,Target,Control,5.356,NA,116.2,2.3,CF05,S02,Urine,NA,menard
Female,699,Target,Control,4.814,NA,124.1,2.8,CF06,S02,Urine,NA,menard
Female,700,Target,Control,6.313,NA,96.5,10.5,CF07,S02,Urine,NA,menard
Female,701,Target,Control,8.791,NA,64.9,24.8,CF08,S02,Urine,NA,menard
Female,708,No Target,Stress,11.853,NA,86.5,6.7,SF01,S02,Urine,NA,menard
Female,709,No Target,Stress,11.1,NA,82.2,6,SF02,S02,Urine,NA,menard
Female,711,No Target,Stress,10.241,NA,77.6,18,SF03,S02,Urine,NA,menard
Female,713,No Target,Stress,13.266,NA,67.2,12.9,SF04,S02,Urine,NA,menard
Female,702,No Target,Stress,10.028,NA,63.7,11.2,SF05,S02,Urine,NA,menard
Female,703,No Target,Stress,9.522,NA,92.5,1.3,SF06,S02,Urine,NA,menard
Female,704,No Target,Stress,10.861,NA,94.5,10,SF07,S02,Urine,NA,menard
Female,705,No Target,Stress,10.71,NA,79.7,8,SF08,S02,Urine,NA,menard
Female,706,No Target,Stress,12.648,NA,96.5,5.6,SF09,S02,Urine,NA,menard
Female,707,No Target,Stress,11.044,NA,80.4,14.1,SF10,S02,Urine,NA,menard
Female,710,No Target,Stress,11.154,NA,90,14,SF11,S02,Urine,NA,menard
Female,712,No Target,Stress,12.455,NA,77,7.3,SF12,S02,Urine,NA,menard
Female,708,Target,Stress,5.407,NA,83.7,8,SF01,S02,Urine,NA,menard
Female,709,Target,Stress,6.591,NA,59.2,30.4,SF02,S02,Urine,NA,menard
Female,711,Target,Stress,4.096,NA,48,84.5,SF03,S02,Urine,NA,menard
Female,713,Target,Stress,6.498,NA,54,19.8,SF04,S02,Urine,NA,menard
Female,702,Target,Stress,7.137,NA,65.2,21.2,SF05,S02,Urine,NA,menard
Female,703,Target,Stress,3.195,NA,136.2,0,SF06,S02,Urine,NA,menard
Female,704,Target,Stress,3.999,NA,130.8,0,SF07,S02,Urine,NA,menard
Female,705,Target,Stress,4.787,NA,89.1,7.5,SF08,S02,Urine,NA,menard
Female,706,Target,Stress,7.539,NA,98.5,12.5,SF09,S02,Urine,NA,menard
Female,707,Target,Stress,4.845,NA,94.8,5.9,SF10,S02,Urine,NA,menard
Female,710,Target,Stress,6.14,NA,108.1,6.8,SF11,S02,Urine,NA,menard
Female,712,Target,Stress,6.554,NA,110.5,12,SF12,S02,Urine,NA,menard
Female,C3,No Target,Control,12.1,NA,75.7,20.4,CF01,S03,Urine,NA,menard
Female,C4,No Target,Control,8.5,NA,61.1,19.4,CF02,S03,Urine,NA,menard
Female,C5,No Target,Control,10.5,NA,73.3,13,CF03,S03,Urine,NA,menard
Female,C6,No Target,Control,11.5,NA,88.2,7.7,CF04,S03,Urine,NA,menard
Female,C7,No Target,Control,11.8,NA,73.7,18.5,CF05,S03,Urine,NA,menard
Female,C9,No Target,Control,9.9,NA,78.4,12.1,CF06,S03,Urine,NA,menard
Female,C10,No Target,Control,10.7,NA,80.1,4.3,CF07,S03,Urine,NA,menard
Female,C3,Target,Control,5.9,NA,97.8,18.5,CF01,S03,Urine,NA,menard
Female,C4,Target,Control,3.9,NA,131.4,0,CF02,S03,Urine,NA,menard
Female,C5,Target,Control,5.2,NA,84.7,17.2,CF03,S03,Urine,NA,menard
Female,C6,Target,Control,4.4,NA,126.9,3.7,CF04,S03,Urine,NA,menard
Female,C7,Target,Control,3.2,NA,128.9,4.1,CF05,S03,Urine,NA,menard
Female,C9,Target,Control,4.4,NA,108.8,13.8,CF06,S03,Urine,NA,menard
Female,C10,Target,Control,3,NA,106.3,7.6,CF07,S03,Urine,NA,menard
Female,S1,No Target,Stress,10.9,NA,76.3,19.6,SF01,S03,Urine,NA,menard
Female,S2,No Target,Stress,12.2,NA,63.8,10.7,SF02,S03,Urine,NA,menard
Female,S3,No Target,Stress,10.8,NA,80.8,12.5,SF03,S03,Urine,NA,menard
Female,S6,No Target,Stress,8.6,NA,99.8,9.2,SF04,S03,Urine,NA,menard
Female,S8,No Target,Stress,9.8,NA,83.6,18.3,SF05,S03,Urine,NA,menard
Female,S15,No Target,Stress,6.8,NA,94.5,11.2,SF06,S03,Urine,NA,menard
Female,S18,No Target,Stress,5,NA,115.4,6.1,SF07,S03,Urine,NA,menard
Female,S24,No Target,Stress,9.2,NA,95.6,11.8,SF08,S03,Urine,NA,menard
Female,S25,No Target,Stress,10.2,NA,90.9,5.3,SF09,S03,Urine,NA,menard
Female,S4,No Target,Stress,10.4,NA,82.4,14.6,SF10,S03,Urine,NA,menard
Female,S5,No Target,Stress,9.1,NA,71.4,15.6,SF11,S03,Urine,NA,menard
Female,S7,No Target,Stress,8.3,NA,81.7,21.2,SF12,S03,Urine,NA,menard
Female,S9,No Target,Stress,10.9,NA,92.3,7.6,SF13,S03,Urine,NA,menard
Female,S10,No Target,Stress,10.2,NA,87.6,8.1,SF14,S03,Urine,NA,menard
Female,S12,No Target,Stress,8.7,NA,70,20.5,SF15,S03,Urine,NA,menard
Female,S13,No Target,Stress,9.8,NA,91,12.1,SF16,S03,Urine,NA,menard
Female,S14,No Target,Stress,9.5,NA,85.6,13.5,SF17,S03,Urine,NA,menard
Female,S16,No Target,Stress,12.5,NA,76.1,14.6,SF18,S03,Urine,NA,menard
Female,S17,No Target,Stress,12,NA,75.5,7.5,SF19,S03,Urine,NA,menard
Female,S19,No Target,Stress,11,NA,94.1,7.6,SF20,S03,Urine,NA,menard
Female,S21,No Target,Stress,10.8,NA,92.5,9.3,SF21,S03,Urine,NA,menard
Female,S22,No Target,Stress,9.6,NA,94.7,1.9,SF22,S03,Urine,NA,menard
Female,S23,No Target,Stress,10.4,NA,95.7,5.2,SF23,S03,Urine,NA,menard
Female,S1,Target,Stress,5.3,NA,42.1,28,SF01,S03,Urine,NA,menard
Female,S2,Target,Stress,5.3,NA,47.1,13.2,SF02,S03,Urine,NA,menard
Female,S3,Target,Stress,4.4,NA,17.6,27.9,SF03,S03,Urine,NA,menard
Female,S6,Target,Stress,5.1,NA,5.5,78.8,SF04,S03,Urine,NA,menard
Female,S8,Target,Stress,0.7,NA,2.7,3.4,SF05,S03,Urine,NA,menard
Female,S15,Target,Stress,3.8,NA,73,6.4,SF06,S03,Urine,NA,menard
Female,S18,Target,Stress,9.2,NA,97.1,9.9,SF07,S03,Urine,NA,menard
Female,S24,Target,Stress,4,NA,82.8,4.5,SF08,S03,Urine,NA,menard
Female,S25,Target,Stress,7,NA,47.5,31.5,SF09,S03,Urine,NA,menard
Female,S4,Target,Stress,2.8,NA,137.2,2.8,SF10,S03,Urine,NA,menard
Female,S5,Target,Stress,3.8,NA,90.3,10.1,SF11,S03,Urine,NA,menard
Female,S7,Target,Stress,3.1,NA,107.1,0,SF12,S03,Urine,NA,menard
Female,S9,Target,Stress,5.1,NA,118.9,3.7,SF13,S03,Urine,NA,menard
Female,S10,Target,Stress,2.4,NA,130.4,0,SF14,S03,Urine,NA,menard
Female,S12,Target,Stress,8.7,NA,86.7,13.4,SF15,S03,Urine,NA,menard
Female,S13,Target,Stress,3.2,NA,109.1,2,SF16,S03,Urine,NA,menard
Female,S14,Target,Stress,5,NA,119.9,8,SF17,S03,Urine,NA,menard
Female,S16,Target,Stress,7.1,NA,100.4,16.4,SF18,S03,Urine,NA,menard
Female,S17,Target,Stress,5.2,NA,109.5,10.3,SF19,S03,Urine,NA,menard
Female,S19,Target,Stress,5.6,NA,110.4,4.8,SF20,S03,Urine,NA,menard
Female,S21,Target,Stress,5.8,NA,113.5,8,SF21,S03,Urine,NA,menard
Female,S22,Target,Stress,4.5,NA,106.2,8.7,SF22,S03,Urine,NA,menard
Female,S23,Target,Stress,3.9,NA,134.4,0,SF23,S03,Urine,NA,menard
Female,C1,No Target,Control,9.545,NA,37.8,9.9,CF01,S04,Urine,NA,menard
Female,C2,No Target,Control,9.869,NA,56.9,12.5,CF02,S04,Urine,NA,menard
Female,C3,No Target,Control,8.381,NA,59.1,16.5,CF03,S04,Urine,NA,menard
Female,C4,No Target,Control,11.485,NA,49.1,18.1,CF04,S04,Urine,NA,menard
Female,C5,No Target,Control,11.489,NA,56.8,21.3,CF05,S04,Urine,NA,menard
Female,C6,No Target,Control,8.94,NA,75.5,13,CF06,S04,Urine,NA,menard
Female,C7,No Target,Control,9.054,NA,53.2,17.7,CF07,S04,Urine,NA,menard
Female,C8,No Target,Control,7.927,NA,73.4,17,CF08,S04,Urine,NA,menard
Female,C1,Target,Control,5.684,NA,61,12,CF01,S04,Urine,NA,menard
Female,C2,Target,Control,5.22,NA,79.7,18.8,CF02,S04,Urine,NA,menard
Female,C3,Target,Control,5.031,NA,94,20.8,CF03,S04,Urine,NA,menard
Female,C4,Target,Control,7.055,NA,60.2,3.9,CF04,S04,Urine,NA,menard
Female,C5,Target,Control,5.522,NA,66.4,9.9,CF05,S04,Urine,NA,menard
Female,C6,Target,Control,3.071,NA,75.5,17.4,CF06,S04,Urine,NA,menard
Female,C7,Target,Control,6.799,NA,76.9,9.7,CF07,S04,Urine,NA,menard
Female,C8,Target,Control,4.469,NA,97.6,11.5,CF08,S04,Urine,NA,menard
Female,S9,No Target,Stress,7.525,NA,21.7,24.6,SF01,S04,Urine,NA,menard
Female,S13,No Target,Stress,9.4,NA,89.7,13.7,SF02,S04,Urine,NA,menard
Female,S1,No Target,Stress,13.033,NA,11.1,33.6,SF03,S04,Urine,NA,menard
Female,S3,No Target,Stress,10.726,NA,68.1,10.8,SF04,S04,Urine,NA,menard
Female,S4,No Target,Stress,11.658,NA,42,10.6,SF05,S04,Urine,NA,menard
Female,S5,No Target,Stress,8.17,NA,91,15.9,SF06,S04,Urine,NA,menard
Female,S6,No Target,Stress,11.086,NA,28.4,29.8,SF07,S04,Urine,NA,menard
Female,S7,No Target,Stress,11.685,NA,42,31.6,SF08,S04,Urine,NA,menard
Female,S8,No Target,Stress,11.584,NA,60.8,15.1,SF09,S04,Urine,NA,menard
Female,S10,No Target,Stress,11.81,NA,79.2,8.8,SF10,S04,Urine,NA,menard
Female,S11,No Target,Stress,10.035,NA,77.4,14.3,SF11,S04,Urine,NA,menard
Female,S12,No Target,Stress,11.566,NA,79.9,9.7,SF12,S04,Urine,NA,menard
Female,S14,No Target,Stress,9.949,NA,75.5,11.1,SF13,S04,Urine,NA,menard
Female,S16,No Target,Stress,12.684,NA,57.9,20.5,SF14,S04,Urine,NA,menard
Female,S17,No Target,Stress,7.803,NA,69.8,10.3,SF15,S04,Urine,NA,menard
Female,S18,No Target,Stress,9.908,NA,45.9,18.3,SF16,S04,Urine,NA,menard
Female,S20,No Target,Stress,10.484,NA,55.5,16.8,SF17,S04,Urine,NA,menard
Female,S9,Target,Stress,1.775,NA,15.2,115,SF01,S04,Urine,NA,menard
Female,S13,Target,Stress,7.811,NA,68.7,16.2,SF02,S04,Urine,NA,menard
Female,S1,Target,Stress,8.053,NA,48.8,35.2,SF03,S04,Urine,NA,menard
Female,S3,Target,Stress,3.571,NA,125.2,0,SF04,S04,Urine,NA,menard
Female,S4,Target,Stress,3.96,NA,83.5,2,SF05,S04,Urine,NA,menard
Female,S5,Target,Stress,6.478,NA,93.9,13.2,SF06,S04,Urine,NA,menard
Female,S6,Target,Stress,3.73,NA,71.9,3.1,SF07,S04,Urine,NA,menard
Female,S7,Target,Stress,6.564,NA,98,7.1,SF08,S04,Urine,NA,menard
Female,S8,Target,Stress,6.085,NA,88.2,13.9,SF09,S04,Urine,NA,menard
Female,S10,Target,Stress,5.934,NA,91,8.3,SF10,S04,Urine,NA,menard
Female,S11,Target,Stress,6.527,NA,87.5,12.1,SF11,S04,Urine,NA,menard
Female,S12,Target,Stress,4.526,NA,108.6,8.4,SF12,S04,Urine,NA,menard
Female,S14,Target,Stress,7.172,NA,96.2,7.5,SF13,S04,Urine,NA,menard
Female,S16,Target,Stress,6.938,NA,66.9,12.4,SF14,S04,Urine,NA,menard
Female,S17,Target,Stress,3.338,NA,103.8,14.4,SF15,S04,Urine,NA,menard
Female,S18,Target,Stress,6.119,NA,120.7,4.4,SF16,S04,Urine,NA,menard
Female,S20,Target,Stress,6.926,NA,59.9,11.5,SF17,S04,Urine,NA,menard
Female,C1,No Target,Control,12.078,NA,62.7,17.1,CF01,S05,Urine,NA,menard
Female,C2,No Target,Control,11.407,NA,23.7,22.3,CF02,S05,Urine,NA,menard
Female,C6,No Target,Control,11.14,NA,87.6,4.7,CF03,S05,Urine,NA,menard
Female,C1,Target,Control,5.195,NA,107.1,10,CF01,S05,Urine,NA,menard
Female,C2,Target,Control,7.219,NA,87.6,10.5,CF02,S05,Urine,NA,menard
Female,C6,Target,Control,2.687,NA,114.7,3.5,CF03,S05,Urine,NA,menard
Female,S2,No Target,Stress,10.183,NA,11.4,20.2,SF01,S05,Urine,NA,menard
Female,S3,No Target,Stress,10.27,NA,70.3,9.1,SF02,S05,Urine,NA,menard
Female,S4,No Target,Stress,9.507,NA,104.9,6,SF03,S05,Urine,NA,menard
Female,S7,No Target,Stress,8.897,NA,76.1,10.4,SF04,S05,Urine,NA,menard
Female,S9,No Target,Stress,11.402,NA,64.7,18.5,SF05,S05,Urine,NA,menard
Female,S11,No Target,Stress,11.577,NA,83.7,7.6,SF06,S05,Urine,NA,menard
Female,S13,No Target,Stress,9.362,NA,76.6,12.5,SF07,S05,Urine,NA,menard
Female,S17,No Target,Stress,7.71,NA,60.2,13.6,SF08,S05,Urine,NA,menard
Female,S19,No Target,Stress,12.184,NA,65.7,18.1,SF09,S05,Urine,NA,menard
Female,S20,No Target,Stress,9.246,NA,81.5,11.2,SF10,S05,Urine,NA,menard
Female,S21,No Target,Stress,8.408,NA,75.8,27.6,SF11,S05,Urine,NA,menard
Female,S22,No Target,Stress,9.313,NA,105.1,6,SF12,S05,Urine,NA,menard
Female,S23,No Target,Stress,9.144,NA,87.2,7.3,SF13,S05,Urine,NA,menard
Female,S1,No Target,Stress,10.325,NA,35.8,18.4,SF14,S05,Urine,NA,menard
Female,S5,No Target,Stress,10.986,NA,69.5,14.4,SF15,S05,Urine,NA,menard
Female,S6,No Target,Stress,11.639,NA,61.2,11.1,SF16,S05,Urine,NA,menard
Female,S8,No Target,Stress,10.499,NA,73.9,5.7,SF17,S05,Urine,NA,menard
Female,S10,No Target,Stress,10.753,NA,73.8,9.5,SF18,S05,Urine,NA,menard
Female,S12,No Target,Stress,9.31,NA,94.7,5.9,SF19,S05,Urine,NA,menard
Female,S14,No Target,Stress,8.057,NA,77.5,4.8,SF20,S05,Urine,NA,menard
Female,S15,No Target,Stress,9.081,NA,97.5,6.5,SF21,S05,Urine,NA,menard
Female,S16,No Target,Stress,8.621,NA,99.8,8.1,SF22,S05,Urine,NA,menard
Female,S18,No Target,Stress,7.055,NA,107.4,2.8,SF23,S05,Urine,NA,menard
Female,S24,No Target,Stress,7.938,NA,106,6.7,SF24,S05,Urine,NA,menard
Female,S25,No Target,Stress,7.466,NA,75.5,9.2,SF25,S05,Urine,NA,menard
Female,S2,Target,Stress,2.139,NA,2.4,33.8,SF01,S05,Urine,NA,menard
Female,S3,Target,Stress,3.668,NA,6.9,76.3,SF02,S05,Urine,NA,menard
Female,S4,Target,Stress,6.163,NA,96.1,11.3,SF03,S05,Urine,NA,menard
Female,S7,Target,Stress,4.151,NA,27.5,46.5,SF04,S05,Urine,NA,menard
Female,S9,Target,Stress,2.418,NA,20.7,112.7,SF05,S05,Urine,NA,menard
Female,S11,Target,Stress,2.977,NA,20.8,104.9,SF06,S05,Urine,NA,menard
Female,S13,Target,Stress,6.415,NA,48.3,33.1,SF07,S05,Urine,NA,menard
Female,S17,Target,Stress,0.951,NA,50.2,0,SF08,S05,Urine,NA,menard
Female,S19,Target,Stress,6.56,NA,61.3,15.2,SF09,S05,Urine,NA,menard
Female,S20,Target,Stress,2.584,NA,37.2,94.3,SF10,S05,Urine,NA,menard
Female,S21,Target,Stress,4.915,NA,42.8,54.7,SF11,S05,Urine,NA,menard
Female,S22,Target,Stress,5.013,NA,31.6,17.5,SF12,S05,Urine,NA,menard
Female,S23,Target,Stress,4.332,NA,52.5,8,SF13,S05,Urine,NA,menard
Female,S1,Target,Stress,2.738,NA,64,9.1,SF14,S05,Urine,NA,menard
Female,S5,Target,Stress,3.994,NA,99.7,9.3,SF15,S05,Urine,NA,menard
Female,S6,Target,Stress,3.911,NA,61.2,21.1,SF16,S05,Urine,NA,menard
Female,S8,Target,Stress,6.833,NA,79.6,10.8,SF17,S05,Urine,NA,menard
Female,S10,Target,Stress,1.33,NA,93.3,0,SF18,S05,Urine,NA,menard
Female,S12,Target,Stress,6.205,NA,111.1,9.2,SF19,S05,Urine,NA,menard
Female,S14,Target,Stress,4.968,NA,99.4,5.6,SF20,S05,Urine,NA,menard
Female,S15,Target,Stress,2.629,NA,113.8,4.4,SF21,S05,Urine,NA,menard
Female,S16,Target,Stress,0.509,NA,146.8,0,SF22,S05,Urine,NA,menard
Female,S18,Target,Stress,2.284,NA,117.2,4.4,SF23,S05,Urine,NA,menard
Female,S24,Target,Stress,4.665,NA,115.3,3.7,SF24,S05,Urine,NA,menard
Female,S25,Target,Stress,4.32,NA,77.6,4.9,SF25,S05,Urine,NA,menard
Female,C2,No Target,Control,11.144,NA,66.4,10.4,CF01,S06,Urine,NA,menard
Female,C3,No Target,Control,12.6,NA,38.2,16.2,CF02,S06,Urine,NA,menard
Female,C5,No Target,Control,10.643,NA,39.6,15.4,CF03,S06,Urine,NA,menard
Female,C6,No Target,Control,14.434,NA,74.5,15.7,CF04,S06,Urine,NA,menard
Female,C7,No Target,Control,10.216,NA,55.2,24.3,CF05,S06,Urine,NA,menard
Female,C9,No Target,Control,11.512,NA,62.3,22.3,CF06,S06,Urine,NA,menard
Female,C10,No Target,Control,10.932,NA,38.7,28.8,CF07,S06,Urine,NA,menard
Female,C11,No Target,Control,14.205,NA,65.3,15,CF08,S06,Urine,NA,menard
Female,C12,No Target,Control,11.742,NA,64,17.6,CF09,S06,Urine,NA,menard
Female,C2,Target,Control,4.152,NA,83.3,16,CF01,S06,Urine,NA,menard
Female,C3,Target,Control,5.504,NA,41.3,28,CF02,S06,Urine,NA,menard
Female,C5,Target,Control,6.719,NA,95.3,8.4,CF03,S06,Urine,NA,menard
Female,C6,Target,Control,7.406,NA,76.7,24.8,CF04,S06,Urine,NA,menard
Female,C7,Target,Control,2.874,NA,110.3,2.3,CF05,S06,Urine,NA,menard
Female,C9,Target,Control,4.575,NA,98,14,CF06,S06,Urine,NA,menard
Female,C10,Target,Control,7.595,NA,106.1,6.8,CF07,S06,Urine,NA,menard
Female,C11,Target,Control,5.997,NA,79.8,19.2,CF08,S06,Urine,NA,menard
Female,C12,Target,Control,5.147,NA,104.5,13.3,CF09,S06,Urine,NA,menard
Female,S1,No Target,Stress,11.094,NA,78.9,5.9,SF01,S06,Urine,NA,menard
Female,S8,No Target,Stress,9.381,NA,82.8,4.7,SF02,S06,Urine,NA,menard
Female,S10,No Target,Stress,13.126,NA,64.8,16.4,SF03,S06,Urine,NA,menard
Female,S11,No Target,Stress,8.836,NA,80.5,28.2,SF04,S06,Urine,NA,menard
Female,S12,No Target,Stress,11.334,NA,82.5,10.6,SF05,S06,Urine,NA,menard
Female,S13,No Target,Stress,9.862,NA,97.9,14.9,SF06,S06,Urine,NA,menard
Female,S20,No Target,Stress,8.337,NA,102.1,5.4,SF07,S06,Urine,NA,menard
Female,S2,No Target,Stress,14.944,NA,49.9,11.6,SF08,S06,Urine,NA,menard
Female,S3,No Target,Stress,13.469,NA,46.7,14.1,SF09,S06,Urine,NA,menard
Female,S4,No Target,Stress,12.664,NA,78.3,15.3,SF10,S06,Urine,NA,menard
Female,S5,No Target,Stress,10.976,NA,76,18.4,SF11,S06,Urine,NA,menard
Female,S6,No Target,Stress,13.408,NA,60.8,15.4,SF12,S06,Urine,NA,menard
Female,S7,No Target,Stress,11.07,NA,34.6,36,SF13,S06,Urine,NA,menard
Female,S9,No Target,Stress,10.031,NA,43.3,20.5,SF14,S06,Urine,NA,menard
Female,S14,No Target,Stress,10.269,NA,78.3,15.7,SF15,S06,Urine,NA,menard
Female,S15,No Target,Stress,12.677,NA,81.3,10.4,SF16,S06,Urine,NA,menard
Female,S16,No Target,Stress,11.772,NA,88.4,10,SF17,S06,Urine,NA,menard
Female,S18,No Target,Stress,12.777,NA,69.7,18.2,SF18,S06,Urine,NA,menard
Female,S19,No Target,Stress,8.41,NA,112.5,4.1,SF19,S06,Urine,NA,menard
Female,S21,No Target,Stress,8.789,NA,65.1,18.5,SF20,S06,Urine,NA,menard
Female,S22,No Target,Stress,7.432,NA,80.3,17.9,SF21,S06,Urine,NA,menard
Female,S23,No Target,Stress,10.218,NA,53,12.9,SF22,S06,Urine,NA,menard
Female,S25,No Target,Stress,8.059,NA,86.7,13.3,SF23,S06,Urine,NA,menard
Female,S27,No Target,Stress,9.932,NA,93.7,6,SF24,S06,Urine,NA,menard
Female,S28,No Target,Stress,8.207,NA,105.2,2.8,SF25,S06,Urine,NA,menard
Female,S1,Target,Stress,5.391,NA,53,13.4,SF01,S06,Urine,NA,menard
Female,S8,Target,Stress,3.466,NA,49.4,8.5,SF02,S06,Urine,NA,menard
Female,S10,Target,Stress,5.62,NA,51.7,9.6,SF03,S06,Urine,NA,menard
Female,S11,Target,Stress,6.267,NA,39.2,70.9,SF04,S06,Urine,NA,menard
Female,S12,Target,Stress,8.824,NA,64.3,36,SF05,S06,Urine,NA,menard
Female,S13,Target,Stress,8.139,NA,81.1,16,SF06,S06,Urine,NA,menard
Female,S20,Target,Stress,6.298,NA,96.7,15.6,SF07,S06,Urine,NA,menard
Female,S2,Target,Stress,7.028,NA,88.8,14.1,SF08,S06,Urine,NA,menard
Female,S3,Target,Stress,6.955,NA,73.3,9.2,SF09,S06,Urine,NA,menard
Female,S4,Target,Stress,7.032,NA,119.6,2.5,SF10,S06,Urine,NA,menard
Female,S5,Target,Stress,5.2,NA,80.6,23.4,SF11,S06,Urine,NA,menard
Female,S6,Target,Stress,3.795,NA,85.7,9.3,SF12,S06,Urine,NA,menard
Female,S7,Target,Stress,4.183,NA,97.8,34.9,SF13,S06,Urine,NA,menard
Female,S9,Target,Stress,4.052,NA,82,12,SF14,S06,Urine,NA,menard
Female,S14,Target,Stress,5.723,NA,99.9,14.4,SF15,S06,Urine,NA,menard
Female,S15,Target,Stress,8.269,NA,106.7,6.6,SF16,S06,Urine,NA,menard
Female,S16,Target,Stress,4.691,NA,122.4,2.4,SF17,S06,Urine,NA,menard
Female,S18,Target,Stress,5.093,NA,131.5,0,SF18,S06,Urine,NA,menard
Female,S19,Target,Stress,4.751,NA,116.8,4.3,SF19,S06,Urine,NA,menard
Female,S21,Target,Stress,4.436,NA,103.5,13.9,SF20,S06,Urine,NA,menard
Female,S22,Target,Stress,3.213,NA,122.8,4.5,SF21,S06,Urine,NA,menard
Female,S23,Target,Stress,6.251,NA,93.8,8.6,SF22,S06,Urine,NA,menard
Female,S25,Target,Stress,4.337,NA,92.6,13.7,SF23,S06,Urine,NA,menard
Female,S27,Target,Stress,5.965,NA,103.3,9.3,SF24,S06,Urine,NA,menard
Female,S28,Target,Stress,5.347,NA,112.5,10.7,SF25,S06,Urine,NA,menard
Female,C1,No Target,Control,10.346,NA,65.8,17.3,CF01,S07,Urine,NA,menard
Female,C3,No Target,Control,13.605,NA,38.4,23.4,CF02,S07,Urine,NA,menard
Female,C4,No Target,Control,12.728,NA,66.4,9.5,CF03,S07,Urine,NA,menard
Female,C5,No Target,Control,10.891,NA,44.8,18.8,CF04,S07,Urine,NA,menard
Female,C8,No Target,Control,12.56,NA,49.4,12.1,CF05,S07,Urine,NA,menard
Female,C11,No Target,Control,13.054,NA,81,11,CF06,S07,Urine,NA,menard
Female,C12,No Target,Control,12.198,NA,45.3,20.2,CF07,S07,Urine,NA,menard
Female,C14,No Target,Control,13.854,NA,47.8,17.1,CF08,S07,Urine,NA,menard
Female,C15,No Target,Control,11.905,NA,64.1,24.6,CF09,S07,Urine,NA,menard
Female,C1,Target,Control,6.671,NA,73.9,21.4,CF01,S07,Urine,NA,menard
Female,C3,Target,Control,3.133,NA,116.5,7.7,CF02,S07,Urine,NA,menard
Female,C4,Target,Control,6.163,NA,79.7,11.5,CF03,S07,Urine,NA,menard
Female,C5,Target,Control,5.842,NA,79.3,6.9,CF04,S07,Urine,NA,menard
Female,C8,Target,Control,7.305,NA,62,23.7,CF05,S07,Urine,NA,menard
Female,C11,Target,Control,5.67,NA,95.9,18.9,CF06,S07,Urine,NA,menard
Female,C12,Target,Control,4.509,NA,61.9,14.8,CF07,S07,Urine,NA,menard
Female,C14,Target,Control,6.611,NA,76.9,9.5,CF08,S07,Urine,NA,menard
Female,C15,Target,Control,5.389,NA,73.4,44.4,CF09,S07,Urine,NA,menard
Female,S1,No Target,Stress,14.838,NA,65.5,13.5,SF01,S07,Urine,NA,menard
Female,S7,No Target,Stress,10.671,NA,43.9,18.4,SF02,S07,Urine,NA,menard
Female,S8,No Target,Stress,9.924,NA,92.3,7.2,SF03,S07,Urine,NA,menard
Female,S10,No Target,Stress,11.601,NA,79.1,10.9,SF04,S07,Urine,NA,menard
Female,S19,No Target,Stress,8.78,NA,89.1,10.4,SF05,S07,Urine,NA,menard
Female,S20,No Target,Stress,7.228,NA,93,10.8,SF06,S07,Urine,NA,menard
Female,S21,No Target,Stress,8.833,NA,61,27.5,SF07,S07,Urine,NA,menard
Female,S23,No Target,Stress,10.405,NA,59.3,24.3,SF08,S07,Urine,NA,menard
Female,S2,No Target,Stress,12.609,NA,66.6,14.5,SF09,S07,Urine,NA,menard
Female,S3,No Target,Stress,9.781,NA,68.1,9.3,SF10,S07,Urine,NA,menard
Female,S4,No Target,Stress,12.257,NA,63.1,18.1,SF11,S07,Urine,NA,menard
